Ano;Mês;Evolução Mensal (AnoMes);Unidade da Federação;Valor Arrecadado (R$)
1994;Janeiro;199401;Rondônia;306594,45
1994;Janeiro;199401;Acre;455318,41
1994;Janeiro;199401;Amazonas;1568776,8
1994;Janeiro;199401;Roraima;0
1994;Janeiro;199401;Pará;2839382,64
1994;Janeiro;199401;Amapá;0
1994;Janeiro;199401;Tocantins;0
1994;Janeiro;199401;Maranhão;1411140,78
1994;Janeiro;199401;Piauí;609913,27
1994;Janeiro;199401;Ceará;3008553,08
1994;Janeiro;199401;Rio Grande do Norte;1218979,49
1994;Janeiro;199401;Paraíba;1075595,63
1994;Janeiro;199401;Pernambuco;4896622,69
1994;Janeiro;199401;Alagoas;1105048,76
1994;Janeiro;199401;Sergipe;2097241,92
1994;Janeiro;199401;Bahia;8932221,71
1994;Janeiro;199401;Minas Gerais;19738491,37
1994;Janeiro;199401;Espírito Santo;3487063,05
1994;Janeiro;199401;Rio de Janeiro;30336394,24
1994;Janeiro;199401;São Paulo;114909447,9
1994;Janeiro;199401;Paraná;16657533,67
1994;Janeiro;199401;Santa Catarina;15332945,37
1994;Janeiro;199401;Rio Grande do Sul;15602538,44
1994;Janeiro;199401;Mato Grosso do Sul;1390600,3
1994;Janeiro;199401;Mato Grosso;1219636,3
1994;Janeiro;199401;Goiás;3049674,66
1994;Janeiro;199401;Distrito Federal;6029894,44
1994;Fevereiro;199402;Rondônia;581556,91
1994;Fevereiro;199402;Acre;290486,19
1994;Fevereiro;199402;Amazonas;1763138,44
1994;Fevereiro;199402;Roraima;0
1994;Fevereiro;199402;Pará;2731049,41
1994;Fevereiro;199402;Amapá;0
1994;Fevereiro;199402;Tocantins;0
1994;Fevereiro;199402;Maranhão;1725033,36
1994;Fevereiro;199402;Piauí;817797,12
1994;Fevereiro;199402;Ceará;3374851,98
1994;Fevereiro;199402;Rio Grande do Norte;1489552,01
1994;Fevereiro;199402;Paraíba;1338895,02
1994;Fevereiro;199402;Pernambuco;5702228,75
1994;Fevereiro;199402;Alagoas;1929567,23
1994;Fevereiro;199402;Sergipe;1230849
1994;Fevereiro;199402;Bahia;9574572,27
1994;Fevereiro;199402;Minas Gerais;24997077,45
1994;Fevereiro;199402;Espírito Santo;4735776,15
1994;Fevereiro;199402;Rio de Janeiro;34166540,46
1994;Fevereiro;199402;São Paulo;156169912,4
1994;Fevereiro;199402;Paraná;14118038,31
1994;Fevereiro;199402;Santa Catarina;14878524,84
1994;Fevereiro;199402;Rio Grande do Sul;18996032,64
1994;Fevereiro;199402;Mato Grosso do Sul;1628631,15
1994;Fevereiro;199402;Mato Grosso;1029175,66
1994;Fevereiro;199402;Goiás;4794078,87
1994;Fevereiro;199402;Distrito Federal;5056112,27
1994;Março;199403;Rondônia;636110,92
1994;Março;199403;Acre;661762,95
1994;Março;199403;Amazonas;1959044,76
1994;Março;199403;Roraima;0
1994;Março;199403;Pará;4283722,67
1994;Março;199403;Amapá;0
1994;Março;199403;Tocantins;0
1994;Março;199403;Maranhão;2140573,45
1994;Março;199403;Piauí;1135395,34
1994;Março;199403;Ceará;5068763,47
1994;Março;199403;Rio Grande do Norte;1346284,02
1994;Março;199403;Paraíba;1609434,18
1994;Março;199403;Pernambuco;6701066,59
1994;Março;199403;Alagoas;1641967,03
1994;Março;199403;Sergipe;1093796,12
1994;Março;199403;Bahia;12166962,37
1994;Março;199403;Minas Gerais;32832699,27
1994;Março;199403;Espírito Santo;5798868,06
1994;Março;199403;Rio de Janeiro;48096063,01
1994;Março;199403;São Paulo;202380887,1
1994;Março;199403;Paraná;38362297,18
1994;Março;199403;Santa Catarina;13320479,73
1994;Março;199403;Rio Grande do Sul;23420376,57
1994;Março;199403;Mato Grosso do Sul;2377067,73
1994;Março;199403;Mato Grosso;2360289,73
1994;Março;199403;Goiás;6000729,29
1994;Março;199403;Distrito Federal;6879035,25
1994;Abril;199404;Rondônia;753573,9
1994;Abril;199404;Acre;353438,39
1994;Abril;199404;Amazonas;2457951,1
1994;Abril;199404;Roraima;0
1994;Abril;199404;Pará;2565282,96
1994;Abril;199404;Amapá;0
1994;Abril;199404;Tocantins;0
1994;Abril;199404;Maranhão;912740,88
1994;Abril;199404;Piauí;959271,95
1994;Abril;199404;Ceará;5274419,92
1994;Abril;199404;Rio Grande do Norte;1923756,68
1994;Abril;199404;Paraíba;1209859,49
1994;Abril;199404;Pernambuco;14586620,87
1994;Abril;199404;Alagoas;1997578,82
1994;Abril;199404;Sergipe;2480989,96
1994;Abril;199404;Bahia;58945758,38
1994;Abril;199404;Minas Gerais;24874540,19
1994;Abril;199404;Espírito Santo;7444476,39
1994;Abril;199404;Rio de Janeiro;31589975,8
1994;Abril;199404;São Paulo;113912941,2
1994;Abril;199404;Paraná;30737951,67
1994;Abril;199404;Santa Catarina;9658745,35
1994;Abril;199404;Rio Grande do Sul;17222602,93
1994;Abril;199404;Mato Grosso do Sul;1695061,59
1994;Abril;199404;Mato Grosso;1021624,1
1994;Abril;199404;Goiás;7142780,7
1994;Abril;199404;Distrito Federal;15191863,68
1994;Maio;199405;Rondônia;1334534,88
1994;Maio;199405;Acre;645382,87
1994;Maio;199405;Amazonas;7923561,8
1994;Maio;199405;Roraima;0
1994;Maio;199405;Pará;7760917,46
1994;Maio;199405;Amapá;0
1994;Maio;199405;Tocantins;0
1994;Maio;199405;Maranhão;3116152,26
1994;Maio;199405;Piauí;2428592,79
1994;Maio;199405;Ceará;6854076,42
1994;Maio;199405;Rio Grande do Norte;3905872,65
1994;Maio;199405;Paraíba;3985614,82
1994;Maio;199405;Pernambuco;16040345,2
1994;Maio;199405;Alagoas;3957804,03
1994;Maio;199405;Sergipe;3727033,32
1994;Maio;199405;Bahia;17034217,68
1994;Maio;199405;Minas Gerais;41332292,09
1994;Maio;199405;Espírito Santo;7950870,29
1994;Maio;199405;Rio de Janeiro;90356765,45
1994;Maio;199405;São Paulo;371669606,6
1994;Maio;199405;Paraná;51637606,29
1994;Maio;199405;Santa Catarina;26004203,89
1994;Maio;199405;Rio Grande do Sul;52932777,41
1994;Maio;199405;Mato Grosso do Sul;4018583,82
1994;Maio;199405;Mato Grosso;5098371,51
1994;Maio;199405;Goiás;13157350,39
1994;Maio;199405;Distrito Federal;26196586,04
1994;Junho;199406;Rondônia;2608431,67
1994;Junho;199406;Acre;958411,15
1994;Junho;199406;Amazonas;8886422,1
1994;Junho;199406;Roraima;0
1994;Junho;199406;Pará;11199538,38
1994;Junho;199406;Amapá;0
1994;Junho;199406;Tocantins;0
1994;Junho;199406;Maranhão;4191843,4
1994;Junho;199406;Piauí;3087900,2
1994;Junho;199406;Ceará;8607319,89
1994;Junho;199406;Rio Grande do Norte;6132895,48
1994;Junho;199406;Paraíba;5021898,05
1994;Junho;199406;Pernambuco;20783843,03
1994;Junho;199406;Alagoas;3607082,19
1994;Junho;199406;Sergipe;5516359,43
1994;Junho;199406;Bahia;28475205,36
1994;Junho;199406;Minas Gerais;46437900,27
1994;Junho;199406;Espírito Santo;11369264,77
1994;Junho;199406;Rio de Janeiro;158318354,4
1994;Junho;199406;São Paulo;562813904,3
1994;Junho;199406;Paraná;102106058,4
1994;Junho;199406;Santa Catarina;38571416,29
1994;Junho;199406;Rio Grande do Sul;80723424,69
1994;Junho;199406;Mato Grosso do Sul;5566903,15
1994;Junho;199406;Mato Grosso;5736101,03
1994;Junho;199406;Goiás;12197904,9
1994;Junho;199406;Distrito Federal;27389982,59
1994;Julho;199407;Rondônia;4414739,85
1994;Julho;199407;Acre;519410,56
1994;Julho;199407;Amazonas;12708110,31
1994;Julho;199407;Roraima;0
1994;Julho;199407;Pará;17300344,31
1994;Julho;199407;Amapá;0
1994;Julho;199407;Tocantins;0
1994;Julho;199407;Maranhão;7396724,45
1994;Julho;199407;Piauí;3179104,64
1994;Julho;199407;Ceará;17454928,71
1994;Julho;199407;Rio Grande do Norte;8260977,68
1994;Julho;199407;Paraíba;6101542,91
1994;Julho;199407;Pernambuco;27576691,72
1994;Julho;199407;Alagoas;5881989,41
1994;Julho;199407;Sergipe;7072421,17
1994;Julho;199407;Bahia;37638488,57
1994;Julho;199407;Minas Gerais;110431218
1994;Julho;199407;Espírito Santo;17039341,35
1994;Julho;199407;Rio de Janeiro;187097787,4
1994;Julho;199407;São Paulo;690169755,2
1994;Julho;199407;Paraná;110981305,3
1994;Julho;199407;Santa Catarina;53282366,31
1994;Julho;199407;Rio Grande do Sul;122471995,1
1994;Julho;199407;Mato Grosso do Sul;8533844,13
1994;Julho;199407;Mato Grosso;8368768,66
1994;Julho;199407;Goiás;15777999,58
1994;Julho;199407;Distrito Federal;34095344,37
1994;Agosto;199408;Rondônia;5617611,73
1994;Agosto;199408;Acre;3605845,99
1994;Agosto;199408;Amazonas;11558110,67
1994;Agosto;199408;Roraima;0
1994;Agosto;199408;Pará;19949238,88
1994;Agosto;199408;Amapá;0
1994;Agosto;199408;Tocantins;0
1994;Agosto;199408;Maranhão;8517858,22
1994;Agosto;199408;Piauí;3797608,52
1994;Agosto;199408;Ceará;18426284,65
1994;Agosto;199408;Rio Grande do Norte;10580470,26
1994;Agosto;199408;Paraíba;7263343,72
1994;Agosto;199408;Pernambuco;29022661,95
1994;Agosto;199408;Alagoas;7481889,36
1994;Agosto;199408;Sergipe;11113939,92
1994;Agosto;199408;Bahia;43368881,47
1994;Agosto;199408;Minas Gerais;115874796,2
1994;Agosto;199408;Espírito Santo;15945666,32
1994;Agosto;199408;Rio de Janeiro;208031494,5
1994;Agosto;199408;São Paulo;945310818,8
1994;Agosto;199408;Paraná;144290471,6
1994;Agosto;199408;Santa Catarina;55413708,39
1994;Agosto;199408;Rio Grande do Sul;118978174,6
1994;Agosto;199408;Mato Grosso do Sul;10548628,78
1994;Agosto;199408;Mato Grosso;8265868,78
1994;Agosto;199408;Goiás;22524042,81
1994;Agosto;199408;Distrito Federal;36908455,25
1994;Setembro;199409;Rondônia;2004712,26
1994;Setembro;199409;Acre;1016713,45
1994;Setembro;199409;Amazonas;12040229,21
1994;Setembro;199409;Roraima;0
1994;Setembro;199409;Pará;18112148,02
1994;Setembro;199409;Amapá;0
1994;Setembro;199409;Tocantins;0
1994;Setembro;199409;Maranhão;7645728,44
1994;Setembro;199409;Piauí;4748080,67
1994;Setembro;199409;Ceará;18299682,02
1994;Setembro;199409;Rio Grande do Norte;8864340,79
1994;Setembro;199409;Paraíba;6988380,35
1994;Setembro;199409;Pernambuco;32966115,16
1994;Setembro;199409;Alagoas;23695119,33
1994;Setembro;199409;Sergipe;7163615,61
1994;Setembro;199409;Bahia;43634232,62
1994;Setembro;199409;Minas Gerais;119136331,5
1994;Setembro;199409;Espírito Santo;29310125,76
1994;Setembro;199409;Rio de Janeiro;229637770
1994;Setembro;199409;São Paulo;765321864,1
1994;Setembro;199409;Paraná;70419244,2
1994;Setembro;199409;Santa Catarina;75408563,56
1994;Setembro;199409;Rio Grande do Sul;123893188,2
1994;Setembro;199409;Mato Grosso do Sul;8002243,3
1994;Setembro;199409;Mato Grosso;7952448,81
1994;Setembro;199409;Goiás;35796322,33
1994;Setembro;199409;Distrito Federal;33361967,71
1994;Outubro;199410;Rondônia;3280289,51
1994;Outubro;199410;Acre;1196611,67
1994;Outubro;199410;Amazonas;11946121,98
1994;Outubro;199410;Roraima;0
1994;Outubro;199410;Pará;21854484,84
1994;Outubro;199410;Amapá;0
1994;Outubro;199410;Tocantins;0
1994;Outubro;199410;Maranhão;9802499,76
1994;Outubro;199410;Piauí;5365082,66
1994;Outubro;199410;Ceará;31031202,62
1994;Outubro;199410;Rio Grande do Norte;9383953,78
1994;Outubro;199410;Paraíba;5633694,8
1994;Outubro;199410;Pernambuco;33653895,53
1994;Outubro;199410;Alagoas;6442440,42
1994;Outubro;199410;Sergipe;7406157,29
1994;Outubro;199410;Bahia;48679377,58
1994;Outubro;199410;Minas Gerais;180413001,5
1994;Outubro;199410;Espírito Santo;36533083,57
1994;Outubro;199410;Rio de Janeiro;253775271,8
1994;Outubro;199410;São Paulo;990911417,7
1994;Outubro;199410;Paraná;133784238,1
1994;Outubro;199410;Santa Catarina;88214580,94
1994;Outubro;199410;Rio Grande do Sul;156857841
1994;Outubro;199410;Mato Grosso do Sul;11217841
1994;Outubro;199410;Mato Grosso;11665744,61
1994;Outubro;199410;Goiás;29912942,99
1994;Outubro;199410;Distrito Federal;78133873,37
1994;Novembro;199411;Rondônia;5427233,44
1994;Novembro;199411;Acre;2595750
1994;Novembro;199411;Amazonas;17067811,5
1994;Novembro;199411;Roraima;0
1994;Novembro;199411;Pará;21510912,48
1994;Novembro;199411;Amapá;0
1994;Novembro;199411;Tocantins;0
1994;Novembro;199411;Maranhão;10420928,58
1994;Novembro;199411;Piauí;5038289,51
1994;Novembro;199411;Ceará;31241045,79
1994;Novembro;199411;Rio Grande do Norte;12777536,1
1994;Novembro;199411;Paraíba;11067092,06
1994;Novembro;199411;Pernambuco;41962281,52
1994;Novembro;199411;Alagoas;8253594,43
1994;Novembro;199411;Sergipe;11773264,6
1994;Novembro;199411;Bahia;50536387,07
1994;Novembro;199411;Minas Gerais;161260067,6
1994;Novembro;199411;Espírito Santo;33561443
1994;Novembro;199411;Rio de Janeiro;287542508,8
1994;Novembro;199411;São Paulo;942687444,1
1994;Novembro;199411;Paraná;160670399
1994;Novembro;199411;Santa Catarina;86368557,52
1994;Novembro;199411;Rio Grande do Sul;187622024,4
1994;Novembro;199411;Mato Grosso do Sul;14065243,95
1994;Novembro;199411;Mato Grosso;12339411,91
1994;Novembro;199411;Goiás;29232705,95
1994;Novembro;199411;Distrito Federal;42672897,23
1994;Dezembro;199412;Rondônia;7837108,21
1994;Dezembro;199412;Acre;3196813,93
1994;Dezembro;199412;Amazonas;27898138,35
1994;Dezembro;199412;Roraima;0
1994;Dezembro;199412;Pará;43428395,34
1994;Dezembro;199412;Amapá;0
1994;Dezembro;199412;Tocantins;0
1994;Dezembro;199412;Maranhão;16936340,52
1994;Dezembro;199412;Piauí;9990920,45
1994;Dezembro;199412;Ceará;59952290,41
1994;Dezembro;199412;Rio Grande do Norte;22091859,95
1994;Dezembro;199412;Paraíba;20730213,38
1994;Dezembro;199412;Pernambuco;86160062,99
1994;Dezembro;199412;Alagoas;17141091,6
1994;Dezembro;199412;Sergipe;22930287,04
1994;Dezembro;199412;Bahia;101691443
1994;Dezembro;199412;Minas Gerais;321984403,5
1994;Dezembro;199412;Espírito Santo;68222772,75
1994;Dezembro;199412;Rio de Janeiro;535217814,2
1994;Dezembro;199412;São Paulo;1693885520
1994;Dezembro;199412;Paraná;470051710,3
1994;Dezembro;199412;Santa Catarina;167270549,7
1994;Dezembro;199412;Rio Grande do Sul;296733871,3
1994;Dezembro;199412;Mato Grosso do Sul;23565282,98
1994;Dezembro;199412;Mato Grosso;21194779,67
1994;Dezembro;199412;Goiás;67291873,54
1994;Dezembro;199412;Distrito Federal;117547125
1993;Janeiro;199301;Rondônia;13787,92
1993;Janeiro;199301;Acre;9708,27
1993;Janeiro;199301;Amazonas;70764,93
1993;Janeiro;199301;Pará;104716,54
1993;Janeiro;199301;Maranhão;50939,76
1993;Janeiro;199301;Piauí;27168,68
1993;Janeiro;199301;Ceará;148237,41
1993;Janeiro;199301;Rio Grande do Norte;50024,18
1993;Janeiro;199301;Paraíba;48746,71
1993;Janeiro;199301;Pernambuco;249299,28
1993;Janeiro;199301;Alagoas;49888,06
1993;Janeiro;199301;Sergipe;53015,16
1993;Janeiro;199301;Bahia;367668,53
1993;Janeiro;199301;Minas Gerais;990505,3
1993;Janeiro;199301;Espírito Santo;194060,8
1993;Janeiro;199301;Rio de Janeiro;1605021,08
1993;Janeiro;199301;São Paulo;5737711,84
1993;Janeiro;199301;Paraná;637714,63
1993;Janeiro;199301;Santa Catarina;405643,6
1993;Janeiro;199301;Rio Grande do Sul;854444,01
1993;Janeiro;199301;Mato Grosso do Sul;59340,23
1993;Janeiro;199301;Mato Grosso;50216,44
1993;Janeiro;199301;Goiás;130443,06
1993;Janeiro;199301;Distrito Federal;219548,63
1993;Fevereiro;199302;Rondônia;18128,07
1993;Fevereiro;199302;Acre;13580,85
1993;Fevereiro;199302;Amazonas;76196,93
1993;Fevereiro;199302;Pará;122582,33
1993;Fevereiro;199302;Maranhão;70426,44
1993;Fevereiro;199302;Piauí;35858,91
1993;Fevereiro;199302;Ceará;162191,05
1993;Fevereiro;199302;Rio Grande do Norte;73152,85
1993;Fevereiro;199302;Paraíba;55152,44
1993;Fevereiro;199302;Pernambuco;246356,45
1993;Fevereiro;199302;Alagoas;57057,08
1993;Fevereiro;199302;Sergipe;53842,59
1993;Fevereiro;199302;Bahia;405034,15
1993;Fevereiro;199302;Minas Gerais;894873,96
1993;Fevereiro;199302;Espírito Santo;174171,1
1993;Fevereiro;199302;Rio de Janeiro;1598541,34
1993;Fevereiro;199302;São Paulo;4955865,4
1993;Fevereiro;199302;Paraná;588124,62
1993;Fevereiro;199302;Santa Catarina;396068,72
1993;Fevereiro;199302;Rio Grande do Sul;807405,05
1993;Fevereiro;199302;Mato Grosso do Sul;63186,36
1993;Fevereiro;199302;Mato Grosso;57080,24
1993;Fevereiro;199302;Goiás;164494,27
1993;Fevereiro;199302;Distrito Federal;256426,91
1993;Março;199303;Rondônia;22647,15
1993;Março;199303;Acre;15684,58
1993;Março;199303;Amazonas;79778,65
1993;Março;199303;Pará;149471,85
1993;Março;199303;Maranhão;82114,84
1993;Março;199303;Piauí;43521,26
1993;Março;199303;Ceará;181739,85
1993;Março;199303;Rio Grande do Norte;76844,16
1993;Março;199303;Paraíba;64995,83
1993;Março;199303;Pernambuco;274383,39
1993;Março;199303;Alagoas;68812,89
1993;Março;199303;Sergipe;68304,67
1993;Março;199303;Bahia;447127,29
1993;Março;199303;Minas Gerais;1106575,79
1993;Março;199303;Espírito Santo;206130,23
1993;Março;199303;Rio de Janeiro;1846804,43
1993;Março;199303;São Paulo;5851964,19
1993;Março;199303;Paraná;770049,11
1993;Março;199303;Santa Catarina;477788,18
1993;Março;199303;Rio Grande do Sul;983245,24
1993;Março;199303;Mato Grosso do Sul;74038,17
1993;Março;199303;Mato Grosso;63632,04
1993;Março;199303;Goiás;184175,42
1993;Março;199303;Distrito Federal;285417,61
1993;Abril;199304;Rondônia;28335,96
1993;Abril;199304;Acre;23892,92
1993;Abril;199304;Amazonas;110749,26
1993;Abril;199304;Pará;212509,82
1993;Abril;199304;Maranhão;97002,11
1993;Abril;199304;Piauí;57811,45
1993;Abril;199304;Ceará;240739
1993;Abril;199304;Rio Grande do Norte;90882,57
1993;Abril;199304;Paraíba;86359,43
1993;Abril;199304;Pernambuco;365866,49
1993;Abril;199304;Alagoas;85318,68
1993;Abril;199304;Sergipe;84880,25
1993;Abril;199304;Bahia;577146,7
1993;Abril;199304;Minas Gerais;1554819,87
1993;Abril;199304;Espírito Santo;278647,4
1993;Abril;199304;Rio de Janeiro;2392072,17
1993;Abril;199304;São Paulo;7768173,29
1993;Abril;199304;Paraná;962060,13
1993;Abril;199304;Santa Catarina;603952,22
1993;Abril;199304;Rio Grande do Sul;1264535,11
1993;Abril;199304;Mato Grosso do Sul;93382,57
1993;Abril;199304;Mato Grosso;77335,33
1993;Abril;199304;Goiás;275009,51
1993;Abril;199304;Distrito Federal;356663,72
1993;Maio;199305;Rondônia;34500,42
1993;Maio;199305;Acre;22842,31
1993;Maio;199305;Amazonas;139914,45
1993;Maio;199305;Pará;233707,74
1993;Maio;199305;Maranhão;116878,24
1993;Maio;199305;Piauí;59355,01
1993;Maio;199305;Ceará;276507,27
1993;Maio;199305;Rio Grande do Norte;105511,74
1993;Maio;199305;Paraíba;105521,18
1993;Maio;199305;Pernambuco;414263,13
1993;Maio;199305;Alagoas;99402,73
1993;Maio;199305;Sergipe;100046,66
1993;Maio;199305;Bahia;658901,76
1993;Maio;199305;Minas Gerais;1748063,75
1993;Maio;199305;Espírito Santo;314340,05
1993;Maio;199305;Rio de Janeiro;2923707,14
1993;Maio;199305;São Paulo;9301235,93
1993;Maio;199305;Paraná;1136613,03
1993;Maio;199305;Santa Catarina;757101,91
1993;Maio;199305;Rio Grande do Sul;1544689,26
1993;Maio;199305;Mato Grosso do Sul;121896,12
1993;Maio;199305;Mato Grosso;107091,45
1993;Maio;199305;Goiás;307471,31
1993;Maio;199305;Distrito Federal;444816,59
1993;Junho;199306;Rondônia;48806,18
1993;Junho;199306;Acre;38374,32
1993;Junho;199306;Amazonas;199174,51
1993;Junho;199306;Pará;299822,2
1993;Junho;199306;Maranhão;158174,62
1993;Junho;199306;Piauí;84808,63
1993;Junho;199306;Ceará;421026,64
1993;Junho;199306;Rio Grande do Norte;161717,74
1993;Junho;199306;Paraíba;129143,76
1993;Junho;199306;Pernambuco;608193,03
1993;Junho;199306;Alagoas;139931,68
1993;Junho;199306;Sergipe;149492,87
1993;Junho;199306;Bahia;1043057,98
1993;Junho;199306;Minas Gerais;2488237,01
1993;Junho;199306;Espírito Santo;465403,16
1993;Junho;199306;Rio de Janeiro;4265147,74
